 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, SYN Flag Count, RST Flag Count,FIN Flag Count,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Down/Up Ratio, Average Packet Size, Packet Length Std,Active Mean,Idle Mean,alert_text,community_id,Technique,Tactics
Web Attack - XSS,80,5440873,3,1,0,0,0,0.0,0.735176138,1813624.333,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5308030,3,1,0,0,0,0.0,0.753575244,1769343.333,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5659068,3,1,0,0,0,0.0,0.706830171,1886356.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5555331,3,1,0,0,0,0.0,0.720029104,1851777.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5501637,3,1,0,0,0,0.0,0.727056329,1833879.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5569296,3,1,0,0,0,0.0,0.718223632,1856432.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5228394,3,1,0,0,0,0.0,0.765053284,1742798.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5490356,3,1,0,0,0,0.0,0.728550207,1830118.667,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5879737,3,1,0,0,0,0.0,0.680302537,1959912.333,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5535654,3,1,0,0,0,0.0,0.722588514,1845218.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5027603,3,1,0,0,0,0.0,0.795607768,1675867.667,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5315325,3,1,0,0,0,0.0,0.752541002,1771775.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,67935842,203,105,0,0,0,3420.50666,4.533689301,221289.3876,0,754.4642857,769.9543308,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: moderate packet count, with 203 outbound and 105 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1059.007,['Execution']
Web Attack - XSS,80,5418306,3,1,0,0,0,0.0,0.738238114,1806102.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1059.007,['Execution']
Web Attack - Sql Injection,80,5006127,4,4,0,0,0,195.1608499,1.59804176,715161.0,1,122.125,216.4053552,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5016759,5,5,0,0,0,946.4277634,1.993318794,557417.6667,1,474.8,877.5817082,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: low packet count, with 5 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5012479,6,4,0,0,0,947.4353908,1.995020827,556942.1111,0,474.9,877.6008308,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: low packet count, with 6 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,508,2,1,0,0,0,0.0,5905.511811,254.0,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5006168,4,4,0,0,0,523.35439,1.598028672,715166.8571,1,327.5,678.2819186,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,43,1,1,0,0,0,0.0,46511.62791,43.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,71,1,1,0,0,0,0.0,28169.01408,71.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,42,1,1,0,0,0,0.0,47619.04762,42.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5009163,4,4,0,0,0,523.0414742,1.597073204,715594.7143,1,327.5,678.2819186,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5005388,5,3,0,0,0,523.4359454,1.598277696,715055.4286,0,327.5,678.2819186,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 3 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,73,1,1,0,0,0,0.0,27397.26027,73.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5069927,4,4,0,0,0,453.6554471,1.57793199,724275.2857,1,287.5,613.3333333,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,78,1,1,0,0,0,0.0,25641.02564,78.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,109,1,1,0,0,0,0.0,18348.62385,109.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5038618,4,4,0,0,0,479.8934946,1.587736955,719802.5714,1,302.25,630.1680331,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5009673,4,4,0,0,0,474.2824532,1.596910617,715667.5714,1,297.0,617.0121555,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,48,1,1,0,0,0,0.0,41666.66667,48.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5009041,4,4,0,0,0,210.2198804,1.597112102,715577.2857,1,131.625,232.171273,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5007460,5,3,0,0,0,482.8795437,1.597616356,715351.4286,0,302.25,630.1680331,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 3 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,73,1,1,0,0,0,0.0,27397.26027,73.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1190,['Initial-access']
Web Attack - Sql Injection,80,5086516,5,4,0,0,0,933.6449546,1.769383995,635814.5,0,527.6666667,1304.645584,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1190,['Initial-access']
PortScan,84,44,1,1,0,0,0,136363.6364,45454.54545,44.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-84 on port 84. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,4449,54,1,1,0,0,0,111111.1111,37037.03704,54.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-4449 on port 4449. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",5,T1046,['Discovery']
PortScan,12345,27,1,1,0,0,0,222222.2222,74074.07407,27.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-12345 on port 12345. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,4125,52,1,1,0,0,0,153846.1538,38461.53846,52.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-4125 on port 4125. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,1984,32,1,1,0,0,0,187500.0,62500.0,32.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-1984 on port 1984. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,34573,4,1,1,0,0,0,2000000.0,500000.0,4.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-34573 on port 34573. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,1311,43,1,1,0,0,0,139534.8837,46511.62791,43.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-1311 on port 1311. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,20222,68,1,1,0,0,0,117647.0588,29411.76471,68.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-20222 on port 20222. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",15,T1046,['Discovery']
PortScan,3071,31,1,1,0,0,0,193548.3871,64516.12903,31.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-3071 on port 3071. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,65000,44,1,1,0,0,0,136363.6364,45454.54545,44.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-65000 on port 65000. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,6699,44,1,1,0,0,0,181818.1818,45454.54545,44.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-6699 on port 6699. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",9,T1046,['Discovery']
PortScan,2161,52,1,1,0,0,0,115384.6154,38461.53846,52.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-2161 on port 2161. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,32772,70,1,1,0,0,0,85714.28571,28571.42857,70.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-32772 on port 32772. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,53,49,1,1,0,0,0,122448.9796,40816.32653,49.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,T1046,['Discovery']
PortScan,1192,24,1,1,0,0,0,250000.0,83333.33333,24.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-1192 on port 1192. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,515,42,1,1,0,0,0,190476.1905,47619.04762,42.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-515 on port 515. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",4,T1046,['Discovery']
PortScan,50389,40,1,1,0,0,0,200000.0,50000.0,40.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-50389 on port 50389. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,3869,49,1,1,0,0,0,163265.3061,40816.32653,49.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-3869 on port 3869. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,4321,48,1,1,0,0,0,125000.0,41666.66667,48.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-4321 on port 4321. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",26,T1046,['Discovery']
PortScan,1236,37,1,1,0,0,0,162162.1622,54054.05405,37.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-1236 on port 1236. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,32777,14,1,1,0,0,0,428571.4286,142857.1429,14.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-32777 on port 32777. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
